117	10/06/2021	07:30:00	25.409	65.677			
118	10/06/2021	07:40:00	25.433	65.682			
119	10/06/2021	07:50:00	25.409	65.677			
120	10/06/2021	08:00:00	25.433	65.500			
121	10/06/2021	08:10:00	25.603	59.401			
122	10/06/2021	08:20:00	26.017	55.096			
123	10/06/2021	08:30:00	26.139	54.925			
124	10/06/2021	08:40:00	26.334	54.795			
125	10/06/2021	08:50:00	26.456	54.813			
126	10/06/2021	09:00:00	26.554	54.764			
127	10/06/2021	09:10:00	26.725	53.904			
128	10/06/2021	09:20:00	26.407	54.680			
129	10/06/2021	09:30:00	26.383	54.172			
130	10/06/2021	09:40:00	26.432	54.368			
131	10/06/2021	09:50:00	26.456	52.218			
132	10/06/2021	10:00:00	26.505	51.079			
133	10/06/2021	10:10:00	26.554	50.575			
134	10/06/2021	10:20:00	26.628	49.593			
135	10/06/2021	10:30:00	26.628	49.497			
136	10/06/2021	10:40:00	26.628	49.497			
137	10/06/2021	10:50:00	26.725	50.054			
138	10/06/2021	11:00:00	26.725	49.702			
139	10/06/2021	11:10:00	26.750	50.217			
140	10/06/2021	11:20:00	26.701	49.827			
141	10/06/2021	11:30:00	26.652	49.724			
142	10/06/2021	11:40:00	26.603	49.397			
143	10/06/2021	11:50:00	26.579	48.945			
144	10/06/2021	12:00:00	26.530	49.676			
145	10/06/2021	12:10:00	26.481	49.990			
146	10/06/2021	12:20:00	26.701	49.923			
147	10/06/2021	12:30:00	26.530	51.974			
148	10/06/2021	12:40:00	26.530	50.508			
149	10/06/2021	12:50:00	26.579	49.747			
150	10/06/2021	13:00:00	26.530	49.996			
151	10/06/2021	13:10:00	26.799	45.777			
152	10/06/2021	13:20:00	26.774	46.099			
153	10/06/2021	13:30:00	26.897	47.278			
154	10/06/2021	13:40:00	26.750	48.710			
155	10/06/2021	13:50:00	26.725	48.932			
156	10/06/2021	14:00:00	26.725	49.445			
157	10/06/2021	14:10:00	26.750	49.641			
158	10/06/2021	14:20:00	26.725	49.958			
159	10/06/2021	14:30:00	26.725	50.214			
160	10/06/2021	14:40:00	26.701	50.019			
161	10/06/2021	14:50:00	26.725	50.406			
162	10/06/2021	15:00:00	26.701	50.275			
163	10/06/2021	15:10:00	26.603	50.582			
164	10/06/2021	15:20:00	26.505	50.281			
165	10/06/2021	15:30:00	26.456	50.594			
166	10/06/2021	15:40:00	26.407	50.524			
167	10/06/2021	15:50:00	26.383	50.489			
168	10/06/2021	16:00:00	26.359	50.326			
169	10/06/2021	16:10:00	26.359	49.462			
170	10/06/2021	16:20:00	26.383	48.277			
171	10/06/2021	16:30:00	26.359	47.534			
172	10/06/2021	16:40:00	26.359	48.531			
173	10/06/2021	16:50:00	26.334	48.014			
174	10/06/2021	17:00:00	26.359	46.113			
175	10/06/2021	17:10:00	26.359	48.210			
176	10/06/2021	17:20:00	26.334	47.531			
177	10/06/2021	17:30:00	26.334	47.305			
178	10/06/2021	17:40:00	26.334	47.144			
179	10/06/2021	17:50:00	26.334	45.851			
180	10/06/2021	18:00:00	26.334	44.423			
181	10/06/2021	18:10:00	26.310	45.816			
182	10/06/2021	18:20:00	26.310	44.517			
183	10/06/2021	18:30:00	26.310	45.848			
184	10/06/2021	18:40:00	26.310	45.459			
185	10/06/2021	18:50:00	26.310	44.810			
186	10/06/2021	19:00:00	26.285	45.715			
187	10/06/2021	19:10:00	26.334	46.336			
188	10/06/2021	19:20:00	26.359	47.050			
189	10/06/2021	19:30:00	26.334	46.692			
190	10/06/2021	19:40:00	26.334	46.821			
191	10/06/2021	19:50:00	26.334	47.338			
192	10/06/2021	20:00:00	26.334	48.432			
193	10/06/2021	20:10:00	26.310	47.721			
194	10/06/2021	20:20:00	26.310	47.657			
195	10/06/2021	20:30:00	26.285	48.169			
196	10/06/2021	20:40:00	26.285	48.362			
197	10/06/2021	20:50:00	26.261	49.513			
198	10/06/2021	21:00:00	26.188	49.600			
199	10/06/2021	21:10:00	26.163	49.757			
200	10/06/2021	21:20:00	26.163	50.108			
201	10/06/2021	21:30:00	26.212	50.530			
202	10/06/2021	21:40:00	26.163	50.364			
203	10/06/2021	21:50:00	26.163	50.364			
204	10/06/2021	22:00:00	26.090	50.705			
205	10/06/2021	22:10:00	25.968	50.657			
206	10/06/2021	22:20:00	25.968	49.859			
207	10/06/2021	22:30:00	25.847	49.491			
208	10/06/2021	22:40:00	25.871	49.814			
209	10/06/2021	22:50:00	25.847	50.641			
210	10/06/2021	23:00:00	25.847	50.386			
211	10/06/2021	23:10:00	25.774	51.077			
212	10/06/2021	23:20:00	25.847	51.087			
213	10/06/2021	23:30:00	25.871	51.249			
214	10/06/2021	23:40:00	25.895	51.507			
215	10/06/2021	23:50:00	25.895	51.443			
216	11/06/2021	00:00:00	25.944	52.053			
217	11/06/2021	00:10:00	25.944	51.640			
218	11/06/2021	00:20:00	25.968	51.580			
219	11/06/2021	00:30:00	26.017	51.904			
220	11/06/2021	00:40:00	26.042	52.035			
221	11/06/2021	00:50:00	26.066	52.672			
222	11/06/2021	01:00:00	26.090	52.929			
223	11/06/2021	01:10:00	26.090	53.246			
224	11/06/2021	01:20:00	26.115	53.628			
225	11/06/2021	01:30:00	26.115	54.070			
226	11/06/2021	01:40:00	26.139	54.389			
227	11/06/2021	01:50:00	26.139	54.515			
228	11/06/2021	02:00:00	26.163	54.802			
229	11/06/2021	02:10:00	26.188	55.057			
230	11/06/2021	02:20:00	26.212	55.218			
231	11/06/2021	02:30:00	26.212	55.313			
232	11/06/2021	02:40:00	26.212	55.407			
233	11/06/2021	02:50:00	26.212	55.344			
234	11/06/2021	03:00:00	26.237	55.599			
235	11/06/2021	03:10:00	26.237	55.599			
236	11/06/2021	03:20:00	26.237	55.662			
237	11/06/2021	03:30:00	26.237	55.536			
238	11/06/2021	03:40:00	26.237	55.567			
239	11/06/2021	03:50:00	26.261	55.665			
240	11/06/2021	04:00:00	26.237	55.567			
241	11/06/2021	04:10:00	26.237	55.662			
242	11/06/2021	04:20:00	26.237	55.724			
243	11/06/2021	04:30:00	26.237	55.850			
244	11/06/2021	04:40:00	26.237	55.975			
245	11/06/2021	04:50:00	26.212	56.035			
246	11/06/2021	05:00:00	26.212	56.035			
247	11/06/2021	05:10:00	26.237	55.975			
248	11/06/2021	05:20:00	26.212	55.972			
249	11/06/2021	05:30:00	26.237	56.038			
250	11/06/2021	05:40:00	26.212	56.097			
251	11/06/2021	05:50:00	26.237	56.164			
252	11/06/2021	06:00:00	26.237	56.164			
253	11/06/2021	06:10:00	26.237	56.195			
254	11/06/2021	06:20:00	26.261	56.481			
255	11/06/2021	06:30:00	26.261	56.418			
256	11/06/2021	06:40:00	26.261	56.387			
257	11/06/2021	06:50:00	26.261	56.261			
258	11/06/2021	07:00:00	26.285	55.700			
259	11/06/2021	07:10:00	26.285	55.857			
260	11/06/2021	07:20:00	26.310	55.452			
261	11/06/2021	07:30:00	26.310	54.634			
262	11/06/2021	07:40:00	26.897	52.628			
263	11/06/2021	07:50:00	26.995	49.063			
264	11/06/2021	08:00:00	26.970	49.894			
265	11/06/2021	08:10:00	26.799	50.320			
266	11/06/2021	08:20:00	26.750	49.993			
267	11/06/2021	08:30:00	26.725	50.917			
268	11/06/2021	08:40:00	26.652	49.532			
269	11/06/2021	08:50:00	26.628	50.041			
270	11/06/2021	09:00:00	26.579	51.089			
271	11/06/2021	09:10:00	26.432	51.929			
272	11/06/2021	09:20:00	26.163	52.337			
273	11/06/2021	09:30:00	26.188	51.705			
274	11/06/2021	09:40:00	26.334	51.216			
275	11/06/2021	09:50:00	26.310	52.738			
276	11/06/2021	10:00:00	26.456	51.646			
277	11/06/2021	10:10:00	26.554	51.086			
278	11/06/2021	10:20:00	26.554	50.830			
279	11/06/2021	10:30:00	26.383	50.648			
280	11/06/2021	10:40:00	26.383	51.604			
281	11/06/2021	10:50:00	26.407	48.634			
282	11/06/2021	11:00:00	26.383	49.657			
283	11/06/2021	11:10:00	26.432	50.559			
284	11/06/2021	11:20:00	26.432	51.515			
285	11/06/2021	11:30:00	26.505	52.320			
286	11/06/2021	11:40:00	26.530	53.117			
287	11/06/2021	11:50:00	26.505	52.860			
288	11/06/2021	12:00:00	26.456	52.980			
289	11/06/2021	12:10:00	26.456	53.233			
290	11/06/2021	12:20:00	26.456	53.423			
291	11/06/2021	12:30:00	26.456	53.645			
292	11/06/2021	12:40:00	26.456	53.550			
293	11/06/2021	12:50:00	26.456	53.455			
294	11/06/2021	13:00:00	26.456	53.392			
295	11/06/2021	13:10:00	26.456	53.708			
296	11/06/2021	13:20:00	26.456	53.740			
297	11/06/2021	13:30:00	26.456	54.056			
298	11/06/2021	13:40:00	26.481	53.806			
299	11/06/2021	13:50:00	26.505	53.746			
300	11/06/2021	14:00:00	26.530	53.655			
301	11/06/2021	14:10:00	26.554	53.564			
302	11/06/2021	14:20:00	26.554	53.500			
303	11/06/2021	14:30:00	26.579	53.472			
304	11/06/2021	14:40:00	26.579	53.409			
305	11/06/2021	14:50:00	26.579	53.377			
306	11/06/2021	15:00:00	26.603	53.665			
307	11/06/2021	15:10:00	26.603	54.108			
308	11/06/2021	15:20:00	26.603	54.076			
309	11/06/2021	15:30:00	26.628	53.795			
310	11/06/2021	15:40:00	27.069	53.667			
311	11/06/2021	15:50:00	27.831	51.991			
312	11/06/2021	16:00:00	27.240	53.120			
313	11/06/2021	16:10:00	27.142	53.487			
314	11/06/2021	16:20:00	27.069	53.540			
315	11/06/2021	16:30:00	27.093	54.019			
316	11/06/2021	16:40:00	27.093	53.956			
317	11/06/2021	16:50:00	27.093	53.797			
318	11/06/2021	17:00:00	27.118	53.579			
319	11/06/2021	17:10:00	27.118	53.452			
320	11/06/2021	17:20:00	27.142	53.519			
321	11/06/2021	17:30:00	27.142	53.392			
322	11/06/2021	17:40:00	27.167	53.586			
323	11/06/2021	17:50:00	27.167	53.713			
324	11/06/2021	18:00:00	27.167	53.966			
325	11/06/2021	18:10:00	27.167	54.029			
326	11/06/2021	18:20:00	27.191	54.001			
327	11/06/2021	18:30:00	27.216	54.036			
328	11/06/2021	18:40:00	27.265	53.536			
329	11/06/2021	18:50:00	27.290	53.540			
330	11/06/2021	19:00:00	27.314	53.067			
331	11/06/2021	19:10:00	27.240	53.120			
332	11/06/2021	19:20:00	27.216	53.371			
333	11/06/2021	19:30:00	27.118	54.497			
334	11/06/2021	19:40:00	27.093	54.304			
335	11/06/2021	19:50:00	27.093	54.304			
336	11/06/2021	20:00:00	27.044	54.297			
337	11/06/2021	20:10:00	27.044	54.328			
338	11/06/2021	20:20:00	27.019	54.451			
339	11/06/2021	20:30:00	26.995	54.511			
340	11/06/2021	20:40:00	26.995	54.448			
341	11/06/2021	20:50:00	26.995	54.290			
342	11/06/2021	21:00:00	26.970	54.318			
343	11/06/2021	21:10:00	26.970	54.286			
344	11/06/2021	21:20:00	26.946	54.725			
345	11/06/2021	21:30:00	26.970	56.773			
346	11/06/2021	21:40:00	26.897	57.420			
347	11/06/2021	21:50:00	26.872	57.197			
348	11/06/2021	22:00:00	26.848	57.319			
349	11/06/2021	22:10:00	26.848	56.943			
350	11/06/2021	22:20:00	26.750	58.273			
351	11/06/2021	22:30:00	26.750	57.742			
352	11/06/2021	22:40:00	26.774	57.746			
353	11/06/2021	22:50:00	26.823	58.346			
354	11/06/2021	23:00:00	26.799	59.059			
355	11/06/2021	23:10:00	26.774	57.964			
356	11/06/2021	23:20:00	26.799	57.781			
357	11/06/2021	23:30:00	26.848	58.131			
358	11/06/2021	23:40:00	26.921	57.768			
359	11/06/2021	23:50:00	26.897	57.983			
360	12/06/2021	00:00:00	27.142	58.113			
361	12/06/2021	00:10:00	27.167	57.398			
362	12/06/2021	00:20:00	27.191	59.337			
363	12/06/2021	00:30:00	27.142	59.671			
364	12/06/2021	00:40:00	27.142	59.671			
365	12/06/2021	00:50:00	26.946	59.019			
366	12/06/2021	01:00:00	26.848	59.284			
367	12/06/2021	01:10:00	26.897	60.811			
368	12/06/2021	01:20:00	26.774	59.397			
369	12/06/2021	01:30:00	26.676	58.324			
370	12/06/2021	01:40:00	26.652	58.569			
371	12/06/2021	01:50:00	26.628	59.312			
372	12/06/2021	02:00:00	26.579	58.059			
373	12/06/2021	02:10:00	26.554	58.430			
374	12/06/2021	02:20:00	26.505	59.013			
375	12/06/2021	02:30:00	26.481	59.196			
376	12/06/2021	02:40:00	26.456	58.726			
377	12/06/2021	02:50:00	26.383	57.999			
378	12/06/2021	03:00:00	26.383	57.936			
379	12/06/2021	03:10:00	26.359	57.933			
380	12/06/2021	03:20:00	26.359	57.964			
381	12/06/2021	03:30:00	26.310	57.769			
382	12/06/2021	03:40:00	26.310	57.364			
383	12/06/2021	03:50:00	26.261	56.887			
384	12/06/2021	04:00:00	26.261	57.356			
385	12/06/2021	04:10:00	26.261	57.450			
386	12/06/2021	04:20:00	26.212	57.037			
387	12/06/2021	04:30:00	26.237	57.134			
388	12/06/2021	04:40:00	26.212	57.380			
